run,method,split,seed,epoch,train_loss,val_acc,val_balanced_acc,val_f1,val_threshold,val_auc,val_sensitivity,val_specificity
method-erm-indist-20260715-174843,erm,indist,42,33,0.00039738504325642307,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9767080745341614,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,34,0.00031655895359375896,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9803312629399586,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,35,0.0014792176730492536,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.979296066252588,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,36,0.00126995168188039,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9839544513457557,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,37,0.00026215788196114935,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.984472049689441,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,38,0.00024542081005433025,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9839544513457557,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,39,0.00010875765891636119,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9839544513457557,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,40,9.226010126226088e-05,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9839544513457557,0.8571428571428571,0.967391304347826
method-erm-indist-20260715-174843,erm,indist,42,41,0.0003933718099313624,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9839544513457557,0.8571428571428571,0.967391304347826
method-erm-0-20260715-175910,erm,0,42,0,0.5758568644523621,0.84,0.5555555555555556,0.2,0.5,0.853658536585366,0.1111111111111111,1.0
method-erm-0-20260715-175910,erm,0,42,1,0.41854067146778107,0.8,0.7913279132791329,0.5833333333333334,0.5,0.8997289972899729,0.7777777777777778,0.8048780487804879
method-erm-0-20260715-175910,erm,0,42,2,0.3525534123182297,0.78,0.8224932249322493,0.5925925925925926,0.5,0.9268292682926829,0.8888888888888888,0.7560975609756098
method-erm-0-20260715-175910,erm,0,42,3,0.24346493929624557,0.74,0.8414634146341464,0.5806451612903226,0.5,0.9485094850948509,1.0,0.6829268292682927
method-erm-0-20260715-175910,erm,0,42,4,0.1707395315170288,0.94,0.9200542005420054,0.8421052631578947,0.5,0.9403794037940381,0.8888888888888888,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,5,0.09107833402231336,0.92,0.8644986449864498,0.7777777777777778,0.5,0.943089430894309,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,6,0.08767290506511927,0.9,0.8956639566395663,0.7619047619047619,0.5,0.959349593495935,0.8888888888888888,0.9024390243902439
method-erm-0-20260715-175910,erm,0,42,7,0.023103089537471533,0.94,0.8766937669376693,0.8235294117647058,0.5,0.962059620596206,0.7777777777777778,0.975609756097561
method-erm-0-20260715-175910,erm,0,42,8,0.03384792525321245,0.92,0.8644986449864498,0.7777777777777778,0.5,0.959349593495935,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,9,0.010223072487860918,0.92,0.9078590785907859,0.8,0.5,0.9512195121951219,0.8888888888888888,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,10,0.007062958553433418,0.9,0.8523035230352304,0.7368421052631579,0.5,0.9512195121951219,0.7777777777777778,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,11,0.001669765915721655,0.88,0.8834688346883468,0.7272727272727273,0.5,0.9566395663956639,0.8888888888888888,0.8780487804878049
method-erm-0-20260715-175910,erm,0,42,12,0.006418584380298853,0.96,0.8888888888888888,0.875,0.5,0.9647696476964769,0.7777777777777778,1.0
method-erm-0-20260715-175910,erm,0,42,13,0.0024302667006850243,0.92,0.9078590785907859,0.8,0.5,0.9701897018970189,0.8888888888888888,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,14,0.0008978256955742836,0.9,0.9390243902439024,0.782608695652174,0.5,0.9728997289972899,1.0,0.8780487804878049
method-erm-0-20260715-175910,erm,0,42,15,0.00217865826562047,0.92,0.8644986449864498,0.7777777777777778,0.5,0.964769647696477,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,16,0.0015262332744896412,0.94,0.8766937669376693,0.8235294117647058,0.5,0.959349593495935,0.7777777777777778,0.975609756097561
method-erm-0-20260715-175910,erm,0,42,17,0.0005493168719112873,0.9,0.8523035230352304,0.7368421052631579,0.5,0.959349593495935,0.7777777777777778,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,18,0.0013309135101735592,0.92,0.8644986449864498,0.7777777777777778,0.5,0.9647696476964769,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,19,0.001624302938580513,0.9,0.8523035230352304,0.7368421052631579,0.5,0.964769647696477,0.7777777777777778,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,20,0.0009316806681454182,0.9,0.8956639566395663,0.7619047619047619,0.5,0.967479674796748,0.8888888888888888,0.9024390243902439
method-erm-0-20260715-175910,erm,0,42,21,0.00016674166545271873,0.9,0.8523035230352304,0.7368421052631579,0.5,0.962059620596206,0.7777777777777778,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,22,0.0003467095084488392,0.92,0.8644986449864498,0.7777777777777778,0.5,0.964769647696477,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,23,0.0002949223853647709,0.92,0.8644986449864498,0.7777777777777778,0.5,0.962059620596206,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,24,0.0001707714982330799,0.92,0.8644986449864498,0.7777777777777778,0.5,0.9593495934959351,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,25,9.476952254772186e-05,0.92,0.8644986449864498,0.7777777777777778,0.5,0.9593495934959351,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,26,0.00011042691767215729,0.92,0.8644986449864498,0.7777777777777778,0.5,0.962059620596206,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,27,0.00017216382548213005,0.92,0.8644986449864498,0.7777777777777778,0.5,0.962059620596206,0.7777777777777778,0.9512195121951219
method-erm-0-20260715-175910,erm,0,42,28,0.0007080282084643841,0.92,0.9078590785907859,0.8,0.5,0.964769647696477,0.8888888888888888,0.926829268292683
method-erm-0-20260715-175910,erm,0,42,29,0.00031921733170747757,0.88,0.8834688346883468,0.7272727272727273,0.5,0.9701897018970189,0.8888888888888888,0.8780487804878049
method-erm-1-20260715-180318,erm,1,42,0,0.66043678351811,0.6395348837209303,0.7340983606557376,0.6075949367088608,0.5,0.8360655737704918,0.96,0.5081967213114754
method-erm-1-20260715-180318,erm,1,42,1,0.5137339958122799,0.872093023255814,0.8154098360655737,0.7555555555555555,0.5,0.8583606557377048,0.68,0.9508196721311475
method-erm-1-20260715-180318,erm,1,42,2,0.3602006605693272,0.7441860465116279,0.819672131147541,0.6944444444444444,0.5,0.9232786885245903,1.0,0.639344262295082
method-erm-1-20260715-180318,erm,1,42,3,0.22781575417944364,0.8953488372093024,0.8908196721311475,0.8301886792452831,0.5,0.9442622950819672,0.88,0.9016393442622951
method-erm-1-20260715-180318,erm,1,42,4,0.1154685350401061,0.9069767441860465,0.9108196721311476,0.8518518518518519,0.5,0.958032786885246,0.92,0.9016393442622951
method-erm-1-20260715-180318,erm,1,42,5,0.0841140164328473,0.6976744186046512,0.7868852459016393,0.6578947368421053,0.5,0.958688524590164,1.0,0.5737704918032787
method-erm-1-20260715-180318,erm,1,42,6,0.14285477649952685,0.9186046511627907,0.8718032786885246,0.8444444444444444,0.5,0.9619672131147541,0.76,0.9836065573770492
method-erm-1-20260715-180318,erm,1,42,7,0.07648576822664056,0.8488372093023255,0.8462295081967213,0.7636363636363637,0.5,0.9567213114754098,0.84,0.8524590163934426
method-erm-1-20260715-180318,erm,1,42,8,0.0551279325570379,0.8953488372093024,0.8672131147540985,0.8163265306122449,0.5,0.9685245901639344,0.8,0.9344262295081968
method-erm-1-20260715-180318,erm,1,42,9,0.038169278896280696,0.8837209302325582,0.8472131147540984,0.7916666666666666,0.5,0.9639344262295082,0.76,0.9344262295081968
method-erm-1-20260715-180318,erm,1,42,10,0.013126322068274021,0.9186046511627907,0.8718032786885246,0.8444444444444444,0.5,0.9567213114754097,0.76,0.9836065573770492
method-erm-1-20260715-180318,erm,1,42,11,0.017482384989437248,0.9186046511627907,0.8718032786885246,0.8444444444444444,0.5,0.9652459016393442,0.76,0.9836065573770492
method-erm-1-20260715-180318,erm,1,42,12,0.008303220308984496,0.8604651162790697,0.8898360655737705,0.8,0.5,0.9665573770491803,0.96,0.819672131147541
method-erm-1-20260715-180318,erm,1,42,13,0.030017094952719554,0.8837209302325582,0.8354098360655737,0.782608695652174,0.5,0.961311475409836,0.72,0.9508196721311475
method-erm-1-20260715-180318,erm,1,42,14,0.03900804630081568,0.872093023255814,0.7918032786885245,0.7317073170731707,0.5,0.9521311475409837,0.6,0.9836065573770492
method-erm-1-20260715-180318,erm,1,42,15,0.03749686373131616,0.8837209302325582,0.8236065573770492,0.7727272727272727,0.5,0.9619672131147541,0.68,0.9672131147540983
method-erm-1-20260715-180318,erm,1,42,16,0.018185104958580008,0.8953488372093024,0.8554098360655737,0.8085106382978723,0.5,0.9619672131147541,0.76,0.9508196721311475
method-erm-1-20260715-180318,erm,1,42,17,0.011107763308765633,0.8837209302325582,0.9062295081967213,0.8275862068965517,0.5,0.9645901639344262,0.96,0.8524590163934426
method-erm-1-20260715-180318,erm,1,42,18,0.010466083526677852,0.9069767441860465,0.8754098360655738,0.8333333333333334,0.5,0.9540983606557376,0.8,0.9508196721311475
method-erm-1-20260715-180318,erm,1,42,19,0.008799527638724871,0.9186046511627907,0.9308196721311475,0.8727272727272727,0.5,0.9645901639344262,0.96,0.9016393442622951
method-erm-1-20260715-180318,erm,1,42,20,0.0021121257949354394,0.9069767441860465,0.8754098360655738,0.8333333333333334,0.5,0.9645901639344262,0.8,0.9508196721311475
method-erm-1-20260715-180318,erm,1,42,21,0.0016596491914242506,0.9186046511627907,0.9072131147540984,0.8627450980392157,0.5,0.9672131147540983,0.88,0.9344262295081968
method-erm-1-20260715-180318,erm,1,42,22,0.002123486978234723,0.8953488372093024,0.8436065573770491,0.8,0.5,0.9619672131147541,0.72,0.9672131147540983
method-erm-1-20260715-180318,erm,1,42,23,0.008693801571748086,0.813953488372093,0.8570491803278688,0.75,0.5,0.9619672131147541,0.96,0.7540983606557377
method-erm-2-20260715-180826,erm,2,42,0,0.619591662758275,0.83,0.7598684210526316,0.6382978723404256,0.5,0.8815789473684211,0.625,0.8947368421052632
method-erm-2-20260715-180826,erm,2,42,1,0.45828381180763245,0.89,0.8706140350877194,0.7843137254901961,0.5,0.962719298245614,0.8333333333333334,0.9078947368421053
method-erm-2-20260715-180826,erm,2,42,2,0.25585009628220606,0.88,0.8070175438596491,0.7272727272727273,0.5,0.9671052631578947,0.6666666666666666,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,3,0.15368593248881793,0.93,0.9396929824561404,0.8679245283018868,0.5,0.9720394736842105,0.9583333333333334,0.9210526315789473
method-erm-2-20260715-180826,erm,2,42,4,0.09688195625418111,0.9,0.8771929824561404,0.8,0.5,0.9632675438596492,0.8333333333333334,0.9210526315789473
method-erm-2-20260715-180826,erm,2,42,5,0.05561343766748905,0.94,0.9177631578947368,0.875,0.5,0.9808114035087718,0.875,0.9605263157894737
method-erm-2-20260715-180826,erm,2,42,6,0.03817427219626935,0.91,0.9122807017543859,0.8301886792452831,0.5,0.9714912280701755,0.9166666666666666,0.9078947368421053
method-erm-2-20260715-180826,erm,2,42,7,0.06466574613985263,0.93,0.8541666666666667,0.8292682926829268,0.5,0.9654605263157894,0.7083333333333334,1.0
method-erm-2-20260715-180826,erm,2,42,8,0.0448551531881094,0.95,0.9385964912280702,0.8979591836734694,0.5,0.987390350877193,0.9166666666666666,0.9605263157894737
method-erm-2-20260715-180826,erm,2,42,9,0.013068460124103646,0.94,0.9177631578947368,0.875,0.5,0.9884868421052632,0.875,0.9605263157894737
method-erm-2-20260715-180826,erm,2,42,10,0.0357802813676627,0.92,0.9331140350877194,0.8518518518518519,0.5,0.9797149122807018,0.9583333333333334,0.9078947368421053
method-erm-2-20260715-180826,erm,2,42,11,0.028570685633703283,0.95,0.9528508771929824,0.9019607843137255,0.5,0.9857456140350878,0.9583333333333334,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,12,0.015624128576172026,0.91,0.9265350877192983,0.8363636363636363,0.5,0.9884868421052632,0.9583333333333334,0.8947368421052632
method-erm-2-20260715-180826,erm,2,42,13,0.017217787907850977,0.91,0.9407894736842105,0.8421052631578947,0.5,0.9901315789473685,1.0,0.881578947368421
method-erm-2-20260715-180826,erm,2,42,14,0.012575373850076607,0.94,0.9462719298245614,0.8846153846153846,0.5,0.9879385964912281,0.9583333333333334,0.9342105263157895
method-erm-2-20260715-180826,erm,2,42,15,0.009034440148082612,0.93,0.9396929824561404,0.8679245283018868,0.5,0.9895833333333334,0.9583333333333334,0.9210526315789473
method-erm-2-20260715-180826,erm,2,42,16,0.007203590909117146,0.9,0.9342105263157895,0.8275862068965517,0.5,0.9923245614035088,1.0,0.868421052631579
method-erm-2-20260715-180826,erm,2,42,17,0.03974854063830877,0.93,0.9396929824561404,0.8679245283018868,0.5,0.9824561403508771,0.9583333333333334,0.9210526315789473
method-erm-2-20260715-180826,erm,2,42,18,0.02545263727293595,0.94,0.9320175438596491,0.88,0.5,0.9906798245614036,0.9166666666666666,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,19,0.028389970661680166,0.95,0.9100877192982456,0.8888888888888888,0.5,0.9851973684210527,0.8333333333333334,0.9868421052631579
method-erm-2-20260715-180826,erm,2,42,20,0.013549360111171967,0.93,0.9254385964912281,0.8627450980392157,0.5,0.9873903508771931,0.9166666666666666,0.9342105263157895
method-erm-2-20260715-180826,erm,2,42,21,0.00825226885315619,0.94,0.9035087719298246,0.8695652173913043,0.5,0.9884868421052632,0.8333333333333334,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,22,0.01579665348828329,0.93,0.9111842105263157,0.8571428571428571,0.5,0.9879385964912281,0.875,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,23,0.0014671112600664951,0.93,0.8969298245614035,0.851063829787234,0.5,0.9846491228070176,0.8333333333333334,0.9605263157894737
method-erm-2-20260715-180826,erm,2,42,24,0.007328909584382353,0.96,0.9594298245614035,0.92,0.5,0.9923245614035088,0.9583333333333334,0.9605263157894737
method-erm-2-20260715-180826,erm,2,42,25,0.0021069818421414026,0.96,0.9451754385964912,0.9166666666666666,0.5,0.993421052631579,0.9166666666666666,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,26,0.0008011711422448954,0.96,0.9451754385964912,0.9166666666666666,0.5,0.9928728070175439,0.9166666666666666,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,27,0.00021837980526278873,0.96,0.9451754385964912,0.9166666666666666,0.5,0.9928728070175439,0.9166666666666666,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,28,0.0009684693746078809,0.96,0.9451754385964912,0.9166666666666666,0.5,0.9928728070175439,0.9166666666666666,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,29,0.0015156522920159133,0.94,0.8892543859649122,0.8636363636363636,0.5,0.9912280701754387,0.7916666666666666,0.9868421052631579
method-erm-2-20260715-180826,erm,2,42,30,0.01048671429682719,0.91,0.8267543859649122,0.7804878048780488,0.5,0.9851973684210527,0.6666666666666666,0.9868421052631579
method-erm-2-20260715-180826,erm,2,42,31,0.006337401099077205,0.92,0.8903508771929824,0.8333333333333334,0.5,0.9835526315789473,0.8333333333333334,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,32,0.003210172223349984,0.93,0.9111842105263157,0.8571428571428571,0.5,0.9841008771929824,0.875,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,33,0.004252305352374127,0.93,0.9111842105263157,0.8571428571428571,0.5,0.9884868421052632,0.875,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,34,0.00900495435435962,0.94,0.8892543859649122,0.8636363636363636,0.5,0.9917763157894737,0.7916666666666666,0.9868421052631579
method-erm-2-20260715-180826,erm,2,42,35,0.0010545207603028853,0.93,0.8969298245614035,0.851063829787234,0.5,0.9901315789473685,0.8333333333333334,0.9605263157894737
method-erm-2-20260715-180826,erm,2,42,36,0.001944261916306507,0.93,0.8826754385964912,0.8444444444444444,0.5,0.9879385964912281,0.7916666666666666,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,37,0.007659765872966473,0.95,0.9528508771929824,0.9019607843137255,0.5,0.9895833333333334,0.9583333333333334,0.9473684210526315
method-erm-2-20260715-180826,erm,2,42,38,0.002039596977594652,0.94,0.9035087719298246,0.8695652173913043,0.5,0.9890350877192982,0.8333333333333334,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,39,0.0003598297572400617,0.94,0.9035087719298246,0.8695652173913043,0.5,0.9890350877192982,0.8333333333333334,0.9736842105263158
method-erm-2-20260715-180826,erm,2,42,40,0.0009268576860018871,0.94,0.9177631578947368,0.875,0.5,0.9890350877192983,0.875,0.9605263157894737
method-irm-indist-20260715-181917,irm,indist,42,0,0.6617932389764225,0.7256637168141593,0.629399585921325,0.39215686274509803,0.5,0.80175983436853,0.47619047619047616,0.782608695652174
method-irm-indist-20260715-181917,irm,indist,42,1,0.48058522624128003,0.8053097345132744,0.7150621118012422,0.5217391304347826,0.5,0.8322981366459627,0.5714285714285714,0.8586956521739131
method-irm-indist-20260715-181917,irm,indist,42,2,0.34414445214411793,0.7256637168141593,0.7763975155279503,0.5373134328358209,0.5,0.8995859213250517,0.8571428571428571,0.6956521739130435
method-irm-indist-20260715-181917,irm,indist,42,3,0.25820478095727806,0.9203539823008849,0.822463768115942,0.7567567567567568,0.5,0.936335403726708,0.6666666666666666,0.9782608695652174
method-irm-indist-20260715-181917,irm,indist,42,4,0.12899364355732412,0.9292035398230089,0.9197722567287785,0.8260869565217391,0.5,0.9616977225672878,0.9047619047619048,0.9347826086956522
method-irm-indist-20260715-181917,irm,indist,42,5,0.08894284661201869,0.9469026548672567,0.8755175983436853,0.8421052631578947,0.5,0.9891304347826086,0.7619047619047619,0.9891304347826086
method-irm-indist-20260715-181917,irm,indist,42,6,0.0681726551231216,0.9469026548672567,0.8938923395445135,0.85,0.5,0.9767080745341614,0.8095238095238095,0.9782608695652174
method-irm-indist-20260715-181917,irm,indist,42,7,0.05559080335147241,0.9646017699115044,0.9415113871635611,0.9047619047619048,0.5,0.9813664596273292,0.9047619047619048,0.9782608695652174
method-irm-indist-20260715-181917,irm,indist,42,8,0.03086070202784065,0.9203539823008849,0.9143374741200828,0.8085106382978723,0.5,0.9746376811594202,0.9047619047619048,0.9239130434782609
method-irm-indist-20260715-181917,irm,indist,42,9,0.033884718301979935,0.9380530973451328,0.9252070393374741,0.8444444444444444,0.5,0.9777432712215322,0.9047619047619048,0.9456521739130435
method-irm-indist-20260715-181917,irm,indist,42,10,0.01119791709489244,0.9557522123893806,0.9360766045548654,0.8837209302325582,0.5,0.9839544513457557,0.9047619047619048,0.967391304347826
method-irm-indist-20260715-181917,irm,indist,42,11,0.006440545829451259,0.9557522123893806,0.9360766045548654,0.8837209302325582,0.5,0.989648033126294,0.9047619047619048,0.967391304347826
method-irm-indist-20260715-181917,irm,indist,42,12,0.011525524381260551,0.9380530973451328,0.8884575569358177,0.8292682926829268,0.5,0.9839544513457557,0.8095238095238095,0.967391304347826
method-irm-indist-20260715-181917,irm,indist,42,13,0.020292315077420103,0.9203539823008849,0.8592132505175983,0.7804878048780488,0.5,0.9818840579710145,0.7619047619047619,0.9565217391304348
method-irm-indist-20260715-181917,irm,indist,42,14,0.021785447435617885,0.9557522123893806,0.8993271221532091,0.8717948717948718,0.5,0.982919254658385,0.8095238095238095,0.9891304347826086
method-irm-indist-20260715-181917,irm,indist,42,15,0.016305909690666285,0.9469026548672567,0.9306418219461698,0.8636363636363636,0.5,0.9787784679089027,0.9047619047619048,0.9565217391304348
method-irm-indist-20260715-181917,irm,indist,42,16,0.012469010876135571,0.9469026548672567,0.9306418219461698,0.8636363636363636,0.5,0.9756728778467909,0.9047619047619048,0.9565217391304348
method-irm-indist-20260715-181917,irm,indist,42,17,0.055076009520288446,0.9380530973451328,0.8884575569358177,0.8292682926829268,0.5,0.9777432712215322,0.8095238095238095,0.967391304347826
method-irm-indist-20260715-181917,irm,indist,42,18,0.0319323416607564,0.8584070796460177,0.8946687370600415,0.7142857142857143,0.5,0.9668737060041408,0.9523809523809523,0.8369565217391305
method-irm-indist-20260715-181917,irm,indist,42,19,0.016362881842617166,0.9469026548672567,0.9122670807453416,0.8571428571428571,0.5,0.9767080745341614,0.8571428571428571,0.967391304347826
method-irm-indist-20260715-181917,irm,indist,42,20,0.010511305369779138,0.9646017699115044,0.9231366459627328,0.9,0.5,0.9761904761904763,0.8571428571428571,0.9891304347826086
method-irm-indist-20260715-181917,irm,indist,42,21,0.018898597846547252,0.9469026548672567,0.8938923395445135,0.85,0.5,0.9767080745341614,0.8095238095238095,0.9782608695652174
method-irm-indist-20260715-181917,irm,indist,42,22,0.0034582293660873,0.9557522123893806,0.8993271221532091,0.8717948717948718,0.5,0.9741200828157349,0.8095238095238095,0.9891304347826086
