group,name,split,seed,balanced_acc,auc,sensitivity,specificity,f1,acc,error,outdir
ablation,ours_full,indist,42,0.9303542673107891,0.9665861513687601,0.9259259259259259,0.9347826086956522,0.8620689655172413,0.9327731092436975,,experiments/ablation-ours_full-indist-20260715-204433
ablation,ours_no_scin,indist,42,0.9543075684380031,0.9770531400966184,0.9629629629629629,0.9456521739130435,0.896551724137931,0.9495798319327731,,experiments/ablation-ours_no_scin-indist-20260715-205147
ablation,ours_no_disent,indist,42,0.9412238325281803,0.9822866344605474,0.9259259259259259,0.9565217391304348,0.8928571428571429,0.9495798319327731,,experiments/ablation-ours_no_disent-indist-20260715-205957
ablation,ours_no_causal,indist,42,0.9194847020933977,0.9677938808373591,0.9259259259259259,0.9130434782608695,0.8333333333333334,0.9159663865546218,,experiments/ablation-ours_no_causal-indist-20260715-211305
ablation,ours_no_mixstyle,indist,42,0.9357890499194848,0.9710144927536232,0.9259259259259259,0.9456521739130435,0.8771929824561403,0.9411764705882353,,experiments/ablation-ours_no_mixstyle-indist-20260715-211926
ablation,ours_no_lora,indist,42,0.5,0.5,1.0,0.0,0.3698630136986301,0.226890756302521,,experiments/ablation-ours_no_lora-indist-20260715-213009
